account_id,credit_limit,sex,education,marriage,age,repay_status_1,repay_status_2,repay_status_3,repay_status_4,repay_status_5,repay_status_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_next_month,utilization,avg_utilization_6m,payment_ratio_6m,worst_delinquency_6m,avg_delinquency_6m,months_delinquent_6m,delinquency_trend,age_band,pd_score,lgd_assumption,ead,expected_loss,risk_band
26,50000.0,1,3,2,23,0,0,0,0,0,0,47620.0,41810.0,36023.0,28967.0,29829.0,30046.0,1973.0,1426.0,1001.0,1432.0,1062.0,997.0,0,0.9524,0.7143166666666667,0.036823071000256655,0,0.0,0,0.0,18-25,0.17210642,0.6,50000.0,5163.192451000214,High
27,60000.0,1,1,2,27,1,-2,-1,-1,-1,-1,-109.0,-425.0,259.0,-57.0,127.0,-189.0,0.0,1000.0,0.0,500.0,0.0,1000.0,1,0.0,0.0,0.0,1,-0.8333333333333334,1,0.33333333333333337,26-35,0.22450717,0.6,60000.0,8082.25804567337,High
28,50000.0,2,3,2,30,0,0,0,0,0,0,22541.0,16138.0,17163.0,17878.0,18931.0,19617.0,1300.0,1300.0,1000.0,1500.0,1000.0,1012.0,0,0.45082,0.37422666666666665,0.06334841628959276,0,0.0,0,0.0,26-35,0.095421344,0.6,50000.0,2862.64032125473,Medium
29,50000.0,2,3,1,47,-1,-1,-1,-1,-1,-1,650.0,3415.0,3416.0,2040.0,30430.0,257.0,3415.0,3421.0,2044.0,30430.0,257.0,0.0,0,0.013,0.13402666666666666,0.9840578989255869,-1,-1.0,0,0.0,46-55,0.14077695,0.6,50000.0,4223.30841422081,Medium
30,50000.0,1,1,2,26,0,0,0,0,0,0,15329.0,16575.0,17496.0,17907.0,18375.0,11400.0,1500.0,1500.0,1000.0,1000.0,1600.0,0.0,0,0.30658,0.32360666666666665,0.06798376630065306,0,0.0,0,0.0,26-35,0.103133686,0.6,50000.0,3094.010576605797,Medium
31,230000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,16646.0,17265.0,13266.0,15339.0,14307.0,36923.0,17270.0,13281.0,15339.0,14307.0,37292.0,0.0,0,0.07237391304347826,0.08242463768115943,0.8570762927927136,-1,-1.0,0,0.0,26-35,0.0569147,0.6,230000.0,7854.228369891643,Medium
32,50000.0,1,2,2,33,2,0,0,0,0,0,30518.0,29618.0,22102.0,22734.0,23217.0,23680.0,1718.0,1500.0,1000.0,1000.0,1000.0,716.0,1,0.61036,0.50623,0.04565777084197565,2,0.3333333333333333,1,0.6666666666666666,26-35,0.4651313,0.6,50000.0,13953.939378261564,Severe
33,100000.0,1,1,2,32,0,0,0,0,0,0,93036.0,84071.0,82880.0,80958.0,78703.0,75589.0,3023.0,3511.0,3302.0,3204.0,3200.0,2504.0,0,0.93036,0.825395,0.037848545241975055,0,0.0,0,0.0,26-35,0.10432956,0.6,100000.0,6259.773820638656,Medium
34,500000.0,2,2,1,54,-2,-2,-2,-2,-2,-2,10929.0,4152.0,22722.0,7521.0,71439.0,8981.0,4152.0,22827.0,7521.0,71439.0,981.0,51582.0,0,0.021858,0.04191466666666666,1.2605134240997582,-2,-2.0,0,0.0,46-55,0.059474546,0.6,500000.0,17842.363938689232,Medium
35,500000.0,1,1,1,58,-2,-2,-2,-2,-2,-2,13709.0,5006.0,31130.0,3180.0,0.0,5293.0,5006.0,31178.0,3180.0,0.0,5293.0,768.0,0,0.027418,0.019439333333333333,0.7789190301450667,-2,-2.0,0,0.0,56+,0.05338253,0.6,500000.0,16014.759242534637,Medium
36,160000.0,1,1,2,30,-1,-1,-2,-2,-2,-1,30265.0,-131.0,-527.0,-923.0,-1488.0,-1884.0,131.0,396.0,396.0,565.0,792.0,0.0,0,0.18915625,0.02636666666666667,0.09007585335018964,-1,-1.5,0,0.3333333333333335,26-35,0.08057138,0.6,160000.0,7734.8527908325195,Medium
37,280000.0,1,2,1,40,0,0,0,0,0,0,186503.0,181328.0,180422.0,170410.0,173901.0,177413.0,8026.0,8060.0,6300.0,6400.0,6400.0,6737.0,0,0.6660821428571428,0.6368910714285714,0.03918121604483087,0,0.0,0,0.0,36-45,0.075943016,0.6,280000.0,12758.426606655119,Medium
38,60000.0,2,2,2,22,0,0,0,0,0,-1,15054.0,9806.0,11068.0,6026.0,-28335.0,18660.0,1500.0,1518.0,2043.0,0.0,47671.0,617.0,0,0.2509,0.08966388888888889,1.6527463676074228,0,-0.16666666666666666,0,0.3333333333333333,18-25,0.09385655,0.6,60000.0,3378.835827112198,Medium
39,50000.0,1,1,2,25,1,-1,-1,-2,-2,-2,0.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0026,1.0,1,-1.1666666666666667,1,1.6666666666666667,18-25,0.3136109,0.6,50000.0,9408.327341079712,High
40,280000.0,1,1,2,31,-1,-1,2,-1,0,-1,498.0,9075.0,4641.0,9976.0,17976.0,9477.0,9075.0,0.0,9976.0,8000.0,9525.0,781.0,0,0.0017785714285714286,0.03073988095238095,0.7233700598338594,2,-0.3333333333333333,1,0.6666666666666666,26-35,0.2668947,0.6,280000.0,44838.3092880249,High
41,360000.0,1,1,2,33,0,0,0,0,0,0,218668.0,221296.0,206895.0,628699.0,195969.0,179224.0,10000.0,7000.0,6000.0,188840.0,28000.0,4000.0,0,0.6074111111111111,0.7642365740740741,0.1477145856643431,0,0.0,0,0.0,26-35,0.0621675,0.6,360000.0,13428.179830312729,Medium
42,70000.0,2,1,2,25,0,0,0,0,0,0,67521.0,66999.0,63949.0,63699.0,64718.0,65970.0,3000.0,4500.0,4042.0,2500.0,2800.0,2500.0,0,0.9645857142857143,0.9353714285714285,0.049234325045309224,0,0.0,0,0.0,18-25,0.1062943,0.6,70000.0,4464.360460639,Medium
43,10000.0,1,2,2,22,0,0,0,0,0,0,1877.0,3184.0,6003.0,3576.0,3670.0,4451.0,1500.0,2927.0,1000.0,300.0,1000.0,500.0,0,0.1877,0.37935,0.31751680506128904,0,0.0,0,0.0,18-25,0.22896843,0.6,10000.0,1373.8105595111847,High
44,140000.0,2,2,1,37,0,0,0,0,0,0,59504.0,61544.0,62925.0,64280.0,67079.0,69802.0,3000.0,3000.0,3000.0,4000.0,4000.0,3000.0,0,0.4250285714285714,0.45849285714285715,0.05192997761817965,0,0.0,0,0.0,36-45,0.06573364,0.6,140000.0,5521.625876426697,Medium
45,40000.0,2,1,2,30,0,0,0,2,0,0,18927.0,21295.0,25921.0,25209.0,26636.0,29197.0,3000.0,5000.0,0.0,2000.0,3000.0,0.0,0,0.473175,0.6132708333333333,0.08832421782110948,2,0.3333333333333333,1,-0.6666666666666666,26-35,0.2288749,0.6,40000.0,5492.997765541077,High
46,210000.0,1,1,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,-2,-2.0,0,0.0,26-35,0.24945384,0.6,210000.0,31431.18417263031,High
47,20000.0,2,1,2,22,0,0,2,-1,0,0,14028.0,16484.0,15800.0,16341.0,16675.0,0.0,3000.0,0.0,16741.0,334.0,0.0,0.0,1,0.7014,0.6610666666666667,0.25306323114158935,2,0.16666666666666666,1,1.0,18-25,0.40639558,0.6,20000.0,4876.747012138367,Severe
48,150000.0,2,5,2,46,0,0,-1,0,0,-2,4463.0,3034.0,1170.0,1170.0,0.0,0.0,1013.0,1170.0,0.0,0.0,0.0,0.0,1,0.029753333333333333,0.01093,0.22191725119446987,0,-0.5,0,0.3333333333333333,46-55,0.11495579,0.6,150000.0,10346.021130681038,Medium
49,380000.0,1,2,2,32,-1,-1,-1,-1,-1,-1,22401.0,21540.0,15134.0,32018.0,11849.0,11873.0,21540.0,15138.0,24677.0,11851.0,11875.0,8251.0,0,0.05895,0.05035745614035087,0.8128903017898358,-1,-1.0,0,0.0,26-35,0.052046776,0.6,380000.0,11866.66488647461,Medium
50,20000.0,1,1,2,24,0,0,0,0,0,0,17447.0,18479.0,19476.0,19865.0,20480.0,20063.0,1318.0,1315.0,704.0,928.0,912.0,1069.0,0,0.87235,0.9650833333333334,0.05393316639323029,0,0.0,0,0.0,18-25,0.15347314,0.6,20000.0,1841.6776657104492,High
51,70000.0,1,3,2,42,1,2,2,2,2,0,37042.0,36171.0,38355.0,39423.0,38659.0,39362.0,0.0,3100.0,2000.0,0.0,1500.0,1500.0,1,0.5291714285714286,0.5452666666666667,0.03536932562485809,2,1.5,5,0.3333333333333335,36-45,0.5600277,0.6,70000.0,23521.164178848267,Severe
52,100000.0,2,3,3,43,0,0,0,0,0,0,61559.0,51163.0,43824.0,39619.0,35762.0,33258.0,2000.0,1606.0,1500.0,2000.0,1500.0,1000.0,0,0.61559,0.441975,0.03622376831268737,0,0.0,0,0.0,36-45,0.07247228,0.6,100000.0,4348.336905241013,Medium
53,310000.0,2,2,1,49,-2,-2,-2,-2,-2,-2,13465.0,7867.0,7600.0,11185.0,3544.0,464.0,7875.0,7600.0,11185.0,3544.0,464.0,0.0,0,0.04343548387096774,0.023723118279569893,0.6950254957507083,-2,-2.0,0,0.0,46-55,0.062186524,0.6,310000.0,11566.693514585493,Medium
54,180000.0,2,1,2,25,1,2,0,0,0,0,41402.0,41742.0,42758.0,43510.0,44420.0,45319.0,1300.0,2010.0,1762.0,1762.0,1790.0,1622.0,0,0.2300111111111111,0.23995462962962966,0.03953679515031777,2,0.5,2,1.0,18-25,0.27077615,0.6,180000.0,29243.82448196411,High
55,150000.0,2,1,2,29,2,0,0,0,0,0,46224.0,34993.0,31434.0,26518.0,21042.0,16540.0,1600.0,1718.0,1049.0,1500.0,2000.0,5000.0,0,0.30816,0.19639,0.07279732505049476,2,0.3333333333333333,1,0.6666666666666666,26-35,0.3307584,0.6,150000.0,29768.255352973938,High
56,500000.0,2,1,1,45,-2,-2,-2,-2,-2,-2,1905.0,3640.0,162.0,0.0,151.0,2530.0,3640.0,162.0,0.0,151.0,2530.0,0.0,0,0.00381,0.002796,0.772889842632332,-2,-2.0,0,0.0,36-45,0.109587744,0.6,500000.0,32876.32316350936,Medium
57,180000.0,2,3,1,34,0,0,0,-1,-1,-1,16386.0,15793.0,8441.0,7142.0,-679.0,8321.0,8500.0,1500.0,7500.0,679.0,9000.0,2000.0,0,0.09103333333333333,0.0513,0.5266587250018049,0,-0.5,0,1.0,26-35,0.05196905,0.6,180000.0,5612.65754699707,Medium
58,180000.0,2,2,1,34,0,0,0,0,0,0,175886.0,173440.0,172308.0,168608.0,132202.0,129918.0,8083.0,7296.0,5253.0,4814.0,4816.0,3800.0,0,0.9771444444444445,0.8818166666666667,0.03576581173965362,0,0.0,0,0.0,26-35,0.12675306,0.6,180000.0,13689.33069705963,Medium
59,200000.0,2,1,2,34,-1,3,2,2,2,2,1587.0,1098.0,782.0,1166.0,700.0,1414.0,0.0,0.0,700.0,0.0,1200.0,0.0,0,0.007935,0.0056225,0.2816066399881429,3,1.6666666666666667,5,-0.6666666666666667,26-35,0.562505,0.6,200000.0,67500.60081481934,Severe
60,400000.0,2,2,1,29,0,0,0,0,0,0,400134.0,398857.0,404205.0,360199.0,356656.0,364089.0,17000.0,15029.0,30000.0,12000.0,12000.0,23000.0,0,1.000335,0.951725,0.047733063647587275,0,0.0,0,0.0,26-35,0.11309774,0.6,400000.0,27143.45812797546,Medium
61,500000.0,2,3,1,28,0,0,0,0,0,0,22848.0,23638.0,18878.0,14937.0,13827.0,15571.0,1516.0,1300.0,1000.0,1000.0,2000.0,2000.0,1,0.045696,0.03656633333333333,0.08036536340349502,0,0.0,0,0.0,26-35,0.06304738,0.6,500000.0,18914.21377658844,Medium
62,70000.0,1,2,1,39,0,0,0,0,0,-1,70800.0,72060.0,69938.0,16518.0,14096.0,830.0,4025.0,2095.0,1000.0,2000.0,3000.0,0.0,0,1.0114285714285713,0.5815285714285714,0.049622914977767954,0,-0.16666666666666666,0,0.3333333333333333,36-45,0.20962846,0.6,70000.0,8804.395437240599,High
63,50000.0,1,1,2,29,2,2,2,2,2,2,24987.0,24300.0,26591.0,25865.0,27667.0,28264.0,0.0,2700.0,0.0,2225.0,1200.0,0.0,1,0.49974,0.52558,0.03884597333739234,2,2.0,6,0.0,26-35,0.7939136,0.6,50000.0,23817.408084869385,Severe
64,50000.0,2,2,1,46,0,0,0,-2,-2,-2,28718.0,29166.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.57436,0.19294666666666668,0.017275931172690207,0,-1.0,0,2.0,46-55,0.17370848,0.6,50000.0,5211.254507303238,High
65,130000.0,2,2,1,51,-1,-1,-2,-2,-1,-1,99.0,0.0,0.0,0.0,2353.0,0.0,0.0,0.0,0.0,2353.0,0.0,0.0,0,0.0007615384615384615,0.0031435897435897436,0.9596247960848288,-1,-1.3333333333333333,0,0.0,46-55,0.2403211,0.6,130000.0,18745.04578113556,High
66,200000.0,1,1,1,57,-2,-2,-2,-1,2,2,152519.0,148751.0,144076.0,8174.0,8198.0,7918.0,0.0,0.0,8222.0,300.0,0.0,1000.0,1,0.762595,0.39136333333333334,0.020275277023056155,2,-0.5,2,-3.0,56+,0.2340629,0.6,200000.0,28087.547421455383,High
67,10000.0,1,2,1,56,2,2,2,0,0,0,2097.0,4193.0,3978.0,4062.0,4196.0,4326.0,2300.0,0.0,150.0,200.0,200.0,160.0,1,0.2097,0.38086666666666663,0.13171713635568003,2,1.0,3,2.0,56+,0.6480587,0.6,10000.0,3888.3522748947144,Severe
68,210000.0,2,1,2,30,2,-1,-1,-1,-1,-1,300.0,300.0,1159.0,2280.0,300.0,4250.0,300.0,1159.0,2280.0,300.0,4250.0,909.0,0,0.0014285714285714286,0.006816666666666667,1.0709046454767726,2,-0.5,1,1.0,26-35,0.23950413,0.6,210000.0,30177.520215511322,High
69,130000.0,2,3,2,29,1,-2,-2,-1,2,-1,-190.0,-9850.0,-9850.0,10311.0,10161.0,7319.0,0.0,0.0,20161.0,0.0,7319.0,13899.0,0,0.0,0.010129487179487178,3.0,2,-0.5,2,-1.0,26-35,0.19723116,0.6,130000.0,15384.030371904371,High
70,20000.0,1,5,2,22,2,0,0,0,0,0,18565.0,17204.0,17285.0,18085.0,11205.0,5982.0,0.0,1200.0,1000.0,500.0,1000.0,0.0,0,0.92825,0.73605,0.0418902701356339,2,0.3333333333333333,1,0.6666666666666666,18-25,0.17265892,0.6,20000.0,2071.9070434570312,High
71,80000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,780.0,0.0,390.0,390.0,390.0,390.0,0.0,390.0,390.0,390.0,390.0,390.0,0,0.00975,0.004875,0.8333333333333334,-1,-1.0,0,0.0,26-35,0.24141221,0.6,80000.0,11587.785959243774,High
72,320000.0,1,2,2,29,2,2,2,2,2,2,58267.0,59246.0,60184.0,58622.0,62307.0,63526.0,2500.0,2500.0,0.0,4800.0,2400.0,1600.0,1,0.182084375,0.18862083333333332,0.0381055468422099,2,2.0,6,0.0,26-35,0.76524246,0.6,320000.0,146926.55181884766,Severe
73,200000.0,2,2,1,32,-1,-1,-1,-1,2,-1,9076.0,5787.0,-684.0,5247.0,3848.0,3151.0,5818.0,15.0,9102.0,17.0,3165.0,1395.0,0,0.04538,0.022020833333333333,0.7383916745506149,2,-0.5,1,-1.0,26-35,0.22450039,0.6,200000.0,26940.046548843384,High
74,290000.0,2,1,2,37,1,-2,-1,-1,-1,-1,0.0,0.0,3155.0,0.0,2359.0,0.0,0.0,3155.0,0.0,2359.0,0.0,0.0,0,0.0,0.0031689655172413792,1.0,1,-0.8333333333333334,1,0.33333333333333337,36-45,0.21623927,0.6,290000.0,37625.63359737396,High
75,340000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,3048.0,5550.0,23337.0,4291.0,80153.0,25820.0,5713.0,23453.0,4314.0,80552.0,25949.0,2016.0,0,0.00896470588235294,0.06970539215686274,0.9985794555517268,-1,-1.0,0,0.0,26-35,0.06524905,0.6,340000.0,13310.805827379225,Medium
76,20000.0,1,2,2,24,0,0,2,0,0,0,14619.0,17216.0,16642.0,16976.0,17332.0,18543.0,2850.0,0.0,610.0,630.0,1500.0,0.0,0,0.73095,0.8444,0.055167377230380545,2,0.3333333333333333,1,0.6666666666666666,18-25,0.51381046,0.6,20000.0,6165.7254695892325,Severe
77,50000.0,1,3,2,25,-1,0,0,0,0,0,42838.0,37225.0,36087.0,9636.0,9590.0,10030.0,1759.0,1779.0,320.0,500.0,1000.0,1000.0,0,0.85676,0.48468666666666665,0.043725843500268216,0,-0.16666666666666666,0,-0.3333333333333333,18-25,0.13248342,0.6,50000.0,3974.502682685852,Medium
78,300000.0,2,1,1,45,-1,-1,-1,-1,-1,-1,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,0,0.00097,0.00097,1.0,-1,-1.0,0,0.0,36-45,0.19128723,0.6,300000.0,34431.70219659805,High
79,30000.0,2,2,2,22,0,0,0,0,0,0,28387.0,29612.0,30326.0,28004.0,26446.0,6411.0,1686.0,1400.0,560.0,3000.0,1765.0,0.0,1,0.9462333333333334,0.828811111111111,0.05637928491949647,0,0.0,0,0.0,18-25,0.14404641,0.6,30000.0,2592.835396528244,Medium
80,240000.0,2,2,2,44,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1,-1.5,1,1.0,36-45,0.3951468,0.6,240000.0,56901.137351989746,Severe
81,470000.0,2,3,3,33,0,0,0,0,0,0,165254.0,157784.0,162702.0,69923.0,29271.0,29889.0,6400.0,7566.0,3000.0,960.0,1000.0,3000.0,0,0.35160425531914896,0.21802234042553192,0.03566229630316368,0,0.0,0,0.0,26-35,0.060850844,0.6,470000.0,17159.93794798851,Medium
82,360000.0,2,1,2,26,0,0,0,0,0,-1,23411.0,27796.0,30400.0,33100.0,180000.0,196.0,4796.0,3400.0,3100.0,146900.0,196.0,2963.0,0,0.06503055555555555,0.13652916666666667,0.5471460107221696,0,-0.16666666666666666,0,0.3333333333333333,26-35,0.040898655,0.6,360000.0,8834.109395742416,Low
83,60000.0,1,3,2,30,0,0,0,0,0,0,26324.0,27471.0,28108.0,21993.0,19899.0,19771.0,1576.0,1213.0,648.0,768.0,1140.0,0.0,1,0.4387333333333333,0.39879444444444445,0.03723026343284622,0,0.0,0,0.0,26-35,0.10489426,0.6,60000.0,3776.193290948868,Medium
84,400000.0,2,2,1,44,0,0,2,0,0,0,131595.0,139060.0,126819.0,104430.0,104990.0,94058.0,10700.0,3.0,3050.0,3000.0,3200.0,2800.0,0,0.3289875,0.29206333333333334,0.03246013992398909,2,0.3333333333333333,1,0.6666666666666666,36-45,0.3358253,0.6,400000.0,80598.07062149048,High
85,50000.0,2,3,2,49,0,0,0,0,0,0,48909.0,47863.0,21489.0,20414.0,19342.0,19482.0,1676.0,1302.0,700.0,699.0,849.0,826.0,0,0.97818,0.5916633333333333,0.03409596673784078,0,0.0,0,0.0,46-55,0.1476729,0.6,50000.0,4430.1871955394745,Medium
